2910350,CROCKER R-II,31,Yes
4220100,Red Lion Area SD,354,No
2718330,LUVERNE PUBLIC SCHOOL DISTRICT,28,Yes
1802640,M S D Decatur Township,610,Yes
2713930,HERON LAKE-OKABENA SCHOOL DISTRICT,23,Yes
0405320,Morenci Unified District,92,No
1735970,Indian Creek CUSD 425,50,NA
1000270,Delmar School District,184,No
0638980,Temple City Unified,315,Yes
2010260,Osawatomie,62,Yes
4502610,Laurens 55,409,No
4824030,HUNTSVILLE ISD,172,No
3800401,PARK RIVER AREA 8,27,No
1200900,HOLMES,234,Yes
5103480,SCOTT CO PBLC SCHS,99,No
4021600,NINNEKAH,39,Yes
2700100,FILLMORE CENTRAL,48,Yes
2801510,FORREST COUNTY AG HIGH SCHOOL,146,Yes
4800063,SOUTHWEST PREPARATORY SCHOOL,118,Yes
3612030,GERMANTOWN CENTRAL SCHOOL DISTRICT,19,Yes
0614760,Fullerton Joint Union High School District,1571,Yes
1600330,BLISS JOINT DISTRICT,10,Yes
2928260,SIKESTON R-6,123,Yes
1601680,KENDRICK JOINT DISTRICT,18,Yes
2715000,INTERNATIONAL FALLS SCHOOL DISTRICT,65,Yes
0903630,REGIONAL SCHOOL DISTRICT 04,139,Yes
4823160,HIGH ISLAND ISD,23,Yes
2503390,Central Berkshire,147,No
4700510,Carter County,361,Yes
2006580,Goodland,47,Yes
0400274,AIBT Non-Profit Charter High School - Phoenix,63,Yes
3500117,CESAR CHAVEZ COMMUNITY  SCHOOL,50,Yes
2603900,Bangor Township Schools,230,No
0901740,GRISWOLD SCHOOL DISTRICT,88,No
0902640,NAUGATUCK SCHOOL DISTRICT,290,No
2740860,UPSALA PUBLIC SCHOOL DISTRICT,27,Yes
5102520,MONTGOMERY CO PBLC SCHS,374,No
5515600,Waterford UHS School District,255,Yes
5510060,Mukwonago School District,319,No
0634320,San Diego Unified,7028,Yes
3606720,CATSKILL CENTRAL SCHOOL DISTRICT,112,No
4020280,MOORELAND,43,Yes
5401140,POCAHONTAS COUNTY SCHOOLS,84,No
3623010,PINE BUSH CENTRAL SCHOOL DISTRICT,288,Yes
3904700,Reynoldsburg City,350,Yes
1725000,Massac UD 1,139,Yes
1305640,Wheeler County,22,Yes
5303780,Kahlotus School District,6,Yes
0100038,Pathway Inc,24,NA
4813260,CELESTE ISD,50,Yes
5604260,Uinta County School District #6,58,No
3900383,Oakstone Community School,4,No
5514820,Thorp School District,17,Yes
3416560,UPPER FREEHOLD REGIONAL SCHOOL DISTRICT,289,Yes
0600036,Natomas Unified,326,Yes
5102910,PETERSBURG CITY PBLC SCHS,136,No
5511580,Pepin Area School District,8,Yes
3901577,Tri-State STEM+M Early College High School,47,No
5302400,Edmonds School District,1023,No
3100034,ASHLAND-GREENWOOD PUBLIC SCHS,66,No
2608400,Cass City Public Schools,69,Yes
0100330,Bessemer City,276,Yes
2600014,Ewen-Trout Creek Consolidated School District,17,Yes
